5g,a,nd,mobie,china,中国移动,头铺永惠合作厅	0.823|0.128|0.21,0.087|0.333|0.824,0.131|0.605|1.0,0.721|0.597|0.193,0.535|0.599|0.167,0.618|0.367|0.79,0.799|0.879|0.222	中国移动头铺永惠合作厅
木,零三,电动车	0.494|0.485|1.0,0.733|0.388|0.11,0.729|0.636|0.181	木兰电动车
姊妹烧烤,烤鱼烧烤	0.902|0.51|0.224,0.461|0.521|1.0	姊妹烧烤
婷美美容健康管理中心,乖宝宝	0.558|0.527|0.773,0.125|0.51|1.0	乖宝宝婷美美容健康管理中心
纯碱,大馍	0.614|0.215|0.9,0.506|0.641|1.0	纯碱大馍
家家喜良样,大烧目宴小油条面,车7,1949豆腐脑	0.139|0.152|0.178,0.48|0.851|0.495,0.901|0.855|0.103,0.503|0.475|1.0	1949豆腐脑
国家电网,STA工EGR,宁南供电营业厅	0.609|0.257|1.0,0.609|0.378|0.24,0.509|0.685|0.545	国家电网宁南供电营业厅
PO业ALITTBAKOFCI,中国邮政储蓄银行,FUANH0UI0NGBRANCH,福安市后城营业所	0.51|0.362|0.236,0.512|0.237|1.0,0.501|0.724|0.15,0.516|0.603|0.695	中国邮政储蓄银行福安市后垅营业所
15277292972,柳州程俊轮胎店,tel,cmaxx,四轮定位换机油,玛吉斯轮胎	0.864|0.836|0.047,0.614|0.853|0.096,0.759|0.841|0.043,0.185|0.385|0.321,0.218|0.782|0.368,0.721|0.343|1.0	柳州程俊轮胎店
易记,ki,绝佳口味,易记传承,汇南牛肉汤	0.261|0.343|0.272,0.259|0.573|0.222,0.837|0.669|0.228,0.548|0.666|0.21,0.692|0.315|1.0	易记淮南牛肉汤
中国移动,china,mobile,a,nd	0.791|0.291|0.537,0.721|0.599|0.139,0.847|0.591|0.12,0.215|0.252|0.841,0.242|0.656|1.0	中国移动
丛氏,修脚堂	0.152|0.465|0.316,0.588|0.49|1.0	从氏修脚堂
丽景街派出所,庆春社区警务工作站,兴庆区公安分局	0.489|0.152|0.188,0.434|0.635|1.0,0.703|0.149|0.153	兴庆区公安分局丽景街派出所庆春社区警务工作站
healthy,quike,time,多快,天添快客,美味	0.497|0.795|0.03,0.117|0.61|0.005,0.118|0.537|0.006,0.956|0.53|0.037,0.562|0.53|1.0,0.721|0.237|0.037	天添块客
白云边,302人,爱辉批发部,电话15292261389,酒席配送	0.407|0.371|0.989,0.817|0.915|0.051,0.447|0.677|1.0,0.548|0.925|0.03,0.328|0.935|0.023	白云边爱辉批发部
全国连锁,7788青品女装店,瘦丽人减肥,电话15163805608	0.84|0.818|0.077,0.466|0.311|1.0,0.383|0.756|0.451,0.742|0.562|0.055	7788精品女装店
sky,九龙家,创维	0.493|0.381|1.0,0.427|0.144|0.642,0.474|0.736|0.693	九龙家创维
18hours,欢宁便利店,盟热线400801一3030,唯壹家,中烟新型线下体,NC日门9	0.66|0.448|0.186,0.668|0.652|0.219,0.836|0.923|0.042,0.441|0.528|1.0,0.154|0.93|0.066,0.311|0.918|0.035	唯壹家欢宁便利店
罗木匠,装饰材料店,电话15047348644	0.056|0.672|0.103,0.536|0.692|1.0,0.816|0.968|0.019	罗木匠装饰材料店
wORTH,暖洋洋电暖桌,创维,主营,电暖桌,电话13576200280,创维全品类	0.611|0.17|0.731,0.52|0.656|0.825,0.579|0.379|1.0,0.094|0.911|0.085,0.385|0.909|0.075,0.787|0.908|0.048,0.227|0.909|0.075	创维
衣佳宜,杭州服饰工厂店	0.531|0.317|1.0,0.531|0.64|0.508	衣佳宜
庆丰,18690468555,电话13909121677,牙科	0.231|0.395|1.0,0.832|0.824|0.025,0.498|0.836|0.04,0.77|0.388|0.946	庆丰牙科
精美凉菜,河南省宋河酒业股份有限公司,各种炒菜,新时代民酒典范,一杯柔顺,电话,15236312059,畅销50年,工捞面,麻之大曲,高汤烩面,杨中饭店	0.875|0.367|0.291,0.729|0.973|0.041,0.755|0.366|0.27,0.707|0.915|0.078,0.699|0.696|0.314,0.126|0.602|0.156,0.623|0.6|0.081,0.702|0.81|0.266,0.099|0.411|0.265,0.444|0.091|0.437,0.226|0.386|0.233,0.491|0.369|1.0	杨屯饭店
宝星重,海天移动通讯	0.492|0.203|1.0,0.497|0.713|0.628	海天移动通讯
中国移动,nd,mobile,china,a,大沙手机指定专营店	0.741|0.411|0.856,0.253|0.611|1.0,0.801|0.612|0.173,0.645|0.607|0.19,0.227|0.399|0.796,0.786|0.897|0.181	中国移动大沙手机指定专营店
S,中国石化,0EC,中国石化,中国石化SNOPEC	0.084|0.543|0.527,0.134|0.53|0.04,0.136|0.748|0.077,0.549|0.577|1.0,0.688|0.59|0.836	中国石化
豪华汽车服务中心,鑫源祥,鑫源祥	0.829|0.287|0.171,0.403|0.443|1.0,0.118|0.672|0.029	鑫源祥豪华汽车服务中心
电话13589575565,南方名剪专业烫染,尚格造型	0.567|0.87|0.07,0.483|0.69|0.321,0.527|0.326|1.0	尚格造型
电话13727125502,N4E,口口口口,德城汽车美容服务,摩洛克专业汽车美容,口E二三GQIH三下1RG行FLVU,特约服务中心	0.854|0.893|0.024,0.311|0.899|0.033,0.11|0.164|0.026,0.563|0.46|1.0,0.504|0.897|0.061,0.572|0.698|0.12,0.689|0.899|0.026	德城汽车美容服务
ck,维修堵漏,科顺家庭防水,瓷砖辅贴,科顺,铺料,家庭,防水涂料	0.078|0.123|0.12,0.699|0.886|0.121,0.576|0.47|1.0,0.453|0.879|0.121,0.16|0.142|0.043,0.901|0.89|0.129,0.734|0.337|0.279,0.207|0.877|0.116	科顺家庭防水
18085365323,电话19184371999,重庆美蛙鱼府,镇宁,任记	0.801|0.873|0.032,0.535|0.866|0.049,0.584|0.437|1.0,0.965|0.854|0.07,0.096|0.336|0.131	任记重庆美蛙鱼府
幼托,美式steam,新东方,15812792754,bUe,早教,优贝乐,优贝乐	0.288|0.665|0.295,0.729|0.669|0.312,0.121|0.676|0.242,0.756|0.89|0.117,0.279|0.309|0.33,0.438|0.654|0.336,0.554|0.342|1.0,0.288|0.482|0.128	优贝乐新东方幼托早教美式steam
黄山运营中心,p,微影,记录人	0.756|0.52|1.0,0.374|0.508|0.576,0.466|0.427|0.668,0.474|0.752|0.479	微影记录人生黄山运营中心
智能体验馆,chinai,telecom,5门eO,neloo,中国电信	0.543|0.507|0.651,0.201|0.663|0.07,0.318|0.672|0.081,0.846|0.505|1.0,0.899|0.447|0.047,0.267|0.427|0.887	中国电信智能体验馆
电话,宾馆,万和,07923602566,18707920536	0.18|0.859|0.079,0.509|0.59|1.0,0.543|0.246|0.876,0.585|0.921|0.048,0.596|0.799|0.067	万和宾馆
承达石材,玫瑰彩虹	0.546|0.197|0.355,0.49|0.68|1.0	玫瑰彩虹
广卫中心道班,涂州市公路局	0.484|0.769|1.0,0.471|0.244|0.656	滁州市公路局广卫中心道班
杨国福麻辣烫,县园福麻辣烫	0.519|0.847|0.313,0.471|0.327|1.0	杨国福麻辣烫
铁北路,名逸,2,4,台球俱乐部	0.822|0.099|0.125,0.275|0.24|1.0,0.643|0.784|0.061,0.473|0.781|0.07,0.645|0.526|0.281	名逸台球俱乐部
spa,洗浴,天沐足浴,足疗,购环	0.865|0.834|0.057,0.509|0.808|0.082,0.484|0.424|1.0,0.33|0.798|0.066,0.689|0.821|0.085	天沐足浴
小榨菜油,2518585264185	0.408|0.351|1.0,0.393|0.831|0.138	小榨菜油
电话13885984714,雅马哈贞丰总代理	0.763|0.789|0.134,0.525|0.449|1.0	雅马哈贞丰总代理
临时休息,通经络,鸿运,泡脚,工程服务有限公司,广海铁路,按摩,旅店理发,刮头	0.409|0.889|0.055,0.292|0.9|0.058,0.066|0.698|0.55,0.126|0.916|0.06,0.767|0.623|0.147,0.795|0.288|0.718,0.201|0.909|0.057,0.331|0.627|1.0,0.506|0.88|0.049	鸿运旅店理发
维修,电路,保养,空调,13425351777,电话15917532395,喷漆,主营,钣金,捷顺达汽车维修中心	0.284|0.827|0.148,0.482|0.851|0.119,0.352|0.822|0.153,0.419|0.851|0.116,0.8|0.832|0.047,0.631|0.846|0.081,0.219|0.803|0.146,0.076|0.784|0.147,0.152|0.793|0.122,0.461|0.298|1.0	捷顺达汽车维修中心
年,份原水,庆春饭店,百姓厨房,订餐电话43803699,古井贡酒,工新消费	0.07|0.497|0.019,0.762|0.228|0.434,0.572|0.674|1.0,0.556|0.952|0.016,0.718|0.959|0.013,0.34|0.22|0.366,0.438|0.943|0.012	庆春饭店
tel131,利司通胎,bts,普利司通轮胎,夏津县东风汽车配件经营处,牙DES0E	0.948|0.768|0.09,0.186|0.566|0.263,0.614|0.452|0.17,0.799|0.419|1.0,0.767|0.754|0.182,0.173|0.357|0.371	夏津县东风汽车配件经营处
彩瓦,营理系训证,恭,透吧,公司三三开国凤三佐司童医,gct,承网组程,央视展播品牌,佛山众兴晟,角钢,9山2,通,通可国山,批,2山,订斯,值得信赖,零售,建达彩钢瓦钢材销售部,树脂瓦,静,圆目,飞福,真正不锈色的树脂瓦	0.21|0.904|0.086,0.652|0.305|0.089,0.551|0.904|0.182,0.258|0.906|0.12,0.844|0.281|0.137,0.513|0.174|0.119,0.637|0.909|0.199,0.608|0.155|0.131,0.237|0.238|0.617,0.466|0.912|0.084,0.906|0.898|0.257,0.366|0.912|0.369,0.523|0.321|0.071,0.129|0.904|0.136,0.585|0.307|0.069,0.781|0.912|0.316,0.715|0.147|0.131,0.17|0.898|0.073,0.367|0.588|1.0,0.407|0.235|0.494,0.508|0.912|0.143,0.423|0.912|0.082,0.307|0.906|0.074,0.872|0.126|0.194	建达彩钢瓦钢材销售部
疗老窖特司曲,中国味道,鲁P20190003,电话7663536899,名烟名酒超市,香宗	0.648|0.177|0.869,0.132|0.858|0.121,0.89|0.927|0.015,0.734|0.937|0.019,0.616|0.639|1.0,0.161|0.697|0.248	泸州老窖特曲名烟名酒超市
防盗门窗,移门,铝合金,刘记门窗,室内木门,奋安铝材,换锁,13500555686	0.634|0.73|0.032,0.508|0.836|0.032,0.522|0.73|0.03,0.257|0.781|0.167,0.761|0.728|0.031,0.489|0.368|1.0,0.851|0.73|0.028,0.68|0.842|0.022	奋安铝材刘记门窗
13321156616,yang,编号20706275,朝阳轮胎	0.245|0.894|0.065,0.623|0.271|0.752,0.718|0.905|0.12,0.525|0.511|1.0	朝阳轮胎
育才,和协百货	0.489|0.172|1.0,0.488|0.667|0.825	和协百货
乔嘉店营销中心,武陆分公司	0.455|0.552|0.398,0.439|0.369|1.0	武陟分公司乔嘉店营销中心
黄龙交警队,C0,十堰市公安局,张湾区分局	0.49|0.583|1.0,0.49|0.893|0.344,0.696|0.182|0.183,0.245|0.181|0.228	十堰市公安局张湾区分局黄龙交警队
生活家木地板,智能安防,全屋定制,中央空调,新风系统,精品木门,全屋净水,博佰润达,c,罗玛帝奥瓷砖,雅迪瓷砖,博恒润达舒适家,成品橱柜	0.9|0.602|0.058,0.694|0.617|0.052,0.352|0.862|0.049,0.187|0.668|0.049,0.351|0.658|0.056,0.187|0.867|0.051,0.518|0.643|0.054,0.051|0.648|0.033,0.051|0.403|0.123,0.901|0.796|0.049,0.695|0.816|0.055,0.547|0.26|1.0,0.518|0.842|0.056	博恒润达舒适家
东成,专业电动工具,DOngCheng,名优电动工具,1201609092	0.494|0.257|1.0,0.503|0.662|0.545,0.498|0.473|0.07,0.51|0.886|0.283,0.918|0.782|0.01	名优电动工具
万年历挂表刀电话机吹风机遥控器音响,钟表小家电	0.448|0.884|0.062,0.505|0.433|1.0	钟表小家电
赵嫂农庄,春,电话13094162059,餐饮,停车,棋牌,楚园春,住宿,淡雅天成楚酒留香	0.621|0.436|1.0,0.87|0.407|0.013,0.736|0.709|0.027,0.534|0.712|0.037,0.438|0.713|0.041,0.583|0.711|0.04,0.233|0.443|0.981,0.488|0.714|0.035,0.898|0.703|0.027	赵嫂农庄
电话13730045355,清真回族,大名府烧麦	0.722|0.867|0.039,0.449|0.112|0.047,0.487|0.454|1.0	大名府烧麦
玉祺麟,亦兔马,yuollin,经销商,电话15863215363,华安,建新,批发尿素,大力士,玉祺麟轮胎,电话,洗车	0.23|0.291|1.0,0.285|0.804|0.108,0.554|0.294|0.251,0.467|0.696|0.035,0.733|0.685|0.021,0.378|0.788|0.107,0.066|0.831|0.137,0.894|0.738|0.068,0.17|0.812|0.117,0.544|0.693|0.035,0.988|0.722|0.044,0.977|0.312|0.492	玉祺麟轮胎
百川,动物诊疗中心	0.378|0.087|0.291,0.506|0.574|1.0	百川动物诊疗中心
变,皮肤管理	0.379|0.514|1.0,0.79|0.689|0.134	蜕变皮肤管理
钢塑管不锈钢管,市政管,LESSO,锋盛五金陶瓷,联塑,cd2004292,中国体育彩票,联塑管道,金属线管,18127293803	0.851|0.416|0.108,0.791|0.197|0.072,0.124|0.212|0.135,0.31|0.817|0.707,0.248|0.212|0.231,0.918|0.575|0.011,0.167|0.483|0.103,0.519|0.31|1.0,0.907|0.197|0.08,0.801|0.849|0.092	锋盛五金陶瓷
美年大健康体检,德慈分院	0.422|0.489|1.0,0.898|0.681|0.159	美年大健康体验德慈分院
派出所,凤城,建瓷园区警务室,利JD	0.412|0.267|0.412,0.75|0.253|0.504,0.514|0.615|0.822,0.426|0.882|1.0	凤城派出所建瓷园区警务室
侯马市城乡供水有限公司,路西管网巡检站	0.501|0.315|1.0,0.496|0.749|0.763	侯马市城乡供水有限公司路西管网巡检站
中通快运准格尔旗营业厅,ztofreighttics,电话397O54015326773854,中通快运物流仓储,no477004,4000一2700270,电话1970540,全国热线,Z70EG7厂S0G,1007R7日,zoo	0.14|0.179|0.1,0.602|0.649|0.057,0.162|0.755|0.084,0.716|0.278|0.722,0.094|0.371|0.064,0.194|0.563|0.043,0.095|0.768|0.082,0.069|0.576|0.084,0.669|0.642|0.161,0.839|0.629|0.057,0.444|0.447|1.0	中通快运准格尔旗营业厅
步步高,梦时代广场营销中心	0.204|0.51|0.744,0.603|0.458|1.0	步步高·梦时代广场营销中心
改善生活,3,科技	0.762|0.676|0.103,0.327|0.5|1.0,0.644|0.345|0.114	3m
闫三姐胡辣汤,话12面25,话1821129,百年传承中华名吃,百年传,闫三姐汤	0.89|0.579|0.208,0.952|0.926|0.013,0.598|0.824|0.036,0.894|0.274|0.033,0.278|0.094|0.059,0.39|0.488|1.0	闫三姐胡辣汤
锦江之星旅馆,刀	0.314|0.631|1.0,0.899|0.551|0.72	锦江之星旅馆
红宝宝,板材地板,小曹木业,电话173四一口国4,场一1材瑞区5,营移司整体衣福,全屋定制,电场司居家日二	0.408|0.158|1.0,0.23|0.441|0.149,0.686|0.527|0.472,0.732|0.913|0.031,0.236|0.808|0.049,0.737|0.781|0.094,0.24|0.61|0.164,0.248|0.886|0.04	小曹木业
绝缘板,1380336A2,华达橡塑,尼龙棒	0.651|0.585|0.299,0.606|0.761|0.251,0.377|0.278|1.0,0.369|0.556|0.352	华达橡塑
总后勤部,闻喜军需材料仓库,中国人民解放军	0.24|0.2|0.495,0.505|0.679|1.0,0.566|0.2|0.331	中国人民解放军总后勤部闻喜军需材料仓库
TME9C4,安宁咨询处,时光整形医院	0.327|0.28|0.753,0.673|0.463|1.0,0.311|0.654|0.771	时光整形医院安宁咨询处
1352628,电话,鲜花婚庆,婚庆用品,开业礼品	0.905|0.897|0.04,0.756|0.881|0.084,0.567|0.467|1.0,0.252|0.856|0.186,0.55|0.868|0.172	鲜花婚庆
兄弟烧烤,口52国,兄弟彩砖	0.707|0.342|1.0,0.864|0.767|0.223,0.193|0.342|0.791	兄弟彩砖厂
云南省动物卫生监督所监制,乔甸动物检疫申报点,申报电话,宾川县动物卫生监督所,0872302077,监督电话,0872一7366998	0.672|0.852|0.209,0.51|0.487|1.0,0.186|0.74|0.097,0.626|0.195|0.453,0.797|0.737|0.048,0.614|0.738|0.092,0.374|0.74|0.047	宾川县动物卫生监督所乔甸动物检疫申报点
联塑管道,联塑	0.637|0.633|1.0,0.271|0.703|0.539	联塑管道
17737628933,车衣,建平,贴膜改色改,汽车美容,蒸汽洗车,车工坊,镀晶,专业,焰修复,屋,17737800976,精洗	0.871|0.763|0.027,0.428|0.758|0.055,0.705|0.352|1.0,0.665|0.898|0.058,0.155|0.907|0.062,0.306|0.903|0.059,0.911|0.504|0.206,0.515|0.911|0.051,0.121|0.758|0.066,0.671|0.746|0.101,0.47|0.602|0.454,0.87|0.898|0.023,0.434|0.907|0.061	建平车工坊
李师傅汽车修脚部,修各种轮,大地	0.866|0.51|1.0,0.05|0.59|0.023,0.027|0.801|0.028	李师傅汽车修理部
杭州,宝玉季节货批发,J	0.489|0.602|1.0,0.369|0.925|0.056,0.623|0.167|0.332	宝王季节货批发
中原编辑部,中华中西医,学杂志社	0.386|0.612|1.0,0.243|0.161|0.157,0.671|0.155|0.225	中华中西医学杂志社中原编辑部
汾酒集团,广利酒行,中国驰名商标,飞鸽,电话公8,秋老酒总经销	0.399|0.312|1.0,0.468|0.814|0.056,0.076|0.392|0.01,0.82|0.81|0.189,0.629|0.812|0.096,0.751|0.494|0.097	广利酒行
婚嫁用品,电话13292297055,囍铺茶庄,生活用品	0.165|0.874|0.062,0.765|0.832|0.042,0.51|0.393|1.0,0.429|0.863|0.058	囍铺茶庄
锁,头部护理剪美保养,开展项目面部,电话155183696,83,无限极中草药养生护肤中心,NV,艾灸,无限极,潢0T,开背	0.316|0.772|0.063,0.453|0.806|0.055,0.186|0.724|0.049,0.671|0.888|0.088,0.913|0.945|0.178,0.573|0.268|1.0,0.058|0.234|0.072,0.357|0.785|0.031,0.065|0.654|0.062,0.064|0.464|0.03,0.276|0.755|0.027	无限极中草药养生护肤中心
全屋定制,官亭伟杰家具,质量管理体系认证,中国家具协会理事单位,中国环境标志产品,医,喜德来家具	0.499|0.605|0.324,0.796|0.895|0.093,0.39|0.169|0.02,0.63|0.166|0.02,0.184|0.165|0.022,0.084|0.157|0.044,0.471|0.372|1.0	喜德来家具
熟肉店鸭脖王,小石,绝味,联系电话1389220218	0.49|0.495|1.0,0.263|0.138|0.303,0.736|0.16|0.361,0.656|0.869|0.072	小石绝味熟肉店鸭脖王
艺丽影楼,凡赛尔宫大型,六安时尚新娘,13956103668,电话13856459828,加盟店,婚纱摄影基地	0.599|0.379|1.0,0.138|0.422|0.048,0.137|0.206|0.046,0.854|0.768|0.018,0.659|0.784|0.029,0.14|0.814|0.054,0.137|0.614|0.046	艺丽影楼
沙县小吃,福瑞,江店老店	0.541|0.433|1.0,0.099|0.41|0.131,0.831|0.82|0.083	福瑞沙县小吃
宜居装饰,电话13877255288,家屋家具,12512	0.276|0.87|0.075,0.598|0.851|0.027,0.453|0.347|1.0,0.873|0.821|0.04	宜居装饰
电料工具店,万盛	0.579|0.484|1.0,0.083|0.472|0.291	万盛电料工具店
汉庭酒店,汉庭,hotel	0.18|0.573|0.555,0.655|0.524|1.0,0.653|0.719|0.072	汉庭酒店
2口,联塑,理营,国,联塑家装管,口管,国,lesso	0.927|0.428|0.11,0.284|0.147|0.134,0.928|0.692|0.089,0.94|0.89|0.126,0.428|0.575|1.0,0.931|0.551|0.096,0.527|0.147|0.384,0.126|0.147|0.093	联塑家装管
rurall,commerchl,bank,IU,鹿邑农商银行	0.474|0.762|0.057,0.58|0.757|0.076,0.689|0.757|0.077,0.401|0.762|0.121,0.55|0.426|1.0	鹿邑农商银行
维升,电话653493966,汽车用品批发,加油站赠品,13953412707	0.138|0.4|0.435,0.825|0.734|0.041,0.593|0.36|1.0,0.402|0.818|0.524,0.842|0.85|0.018	维升汽车用品批发
中国共产党,肇庆市高要区,镇纪律检查委	0.581|0.184|0.397,0.273|0.175|0.297,0.51|0.674|1.0	中国共产党肇庆市高要区水南镇纪律检查委员会
晟全,鸡锅,东北铁锅炖	0.048|0.417|0.123,0.152|0.858|0.039,0.509|0.633|1.0	晟全东北铁锅炖
铜铝门,涌金豪华卷闸门,道闸,电话,盛世福,15973516699,城门业,艺术门,伸缩门,配件及材料批发,电动卷闸门,5国	0.432|0.746|0.048,0.106|0.736|0.056,0.698|0.743|0.053,0.63|0.9|0.031,0.189|0.347|0.972,0.726|0.899|0.016,0.735|0.328|1.0,0.523|0.744|0.049,0.615|0.747|0.048,0.844|0.74|0.059,0.295|0.745|0.052,0.881|0.9|0.107	盛世福城门业
山,电子商务服务站	0.111|0.73|0.969,0.603|0.52|1.0	村之翼电子商务服务站
长治雅瑞地毯有限公司,CHANGZ小CARPETC卫D,中国山西,SHAN2C1A	0.488|0.64|1.0,0.473|0.89|0.453,0.445|0.142|0.506,0.442|0.342|0.162	长治雅瑞地毯有限公司
中国石化,中国石化,sinopec,餐,qqec	0.945|0.681|0.066,0.479|0.434|0.45,0.707|0.366|0.109,0.118|0.535|1.0,0.865|0.529|0.007	中国石化
脆皮炸鸡,税务街店,537,11,全国统一加盟热线401110531	0.509|0.541|0.64,0.245|0.838|0.127,0.438|0.278|1.0,0.739|0.079|0.445,0.728|0.883|0.182	0537脆皮炸鸡税务街店
bm,蓝月亮,化妆名品	0.205|0.49|1.0,0.755|0.333|0.647,0.772|0.719|0.346	蓝月亮化妆名品
小炒,家常,打卤面	0.877|0.474|0.245,0.093|0.483|0.186,0.482|0.5|1.0	家常打卤面
智能手机专卖,中国移动通信,御景城店	0.489|0.531|1.0,0.278|0.18|0.219,0.853|0.885|0.133	中国移动智能手机专卖御景城店
0心E0FF,宝应县公安局,城北派出所,城北初级中学警务室	0.561|0.894|0.193,0.463|0.167|0.237,0.22|0.172|0.276,0.463|0.569|1.0	宝应县公安局城北派出所城北初级中学警务室
国拉,迅腾超市,夕阳乐老年活动中心	0.721|0.793|0.074,0.61|0.532|1.0,0.52|0.795|0.049	迅腾超市
南宫服务中心,车小将	0.729|0.609|0.145,0.286|0.502|1.0	车小将南宫服务中心
ceramics,刀DO百,JINDUO,金舵瓷砖,金舵	0.64|0.699|0.035,0.289|0.649|0.171,0.519|0.697|0.034,0.584|0.411|1.0,0.299|0.388|0.445	金舵瓷砖
南省地矿局,第三地质大队生活四区	0.513|0.329|1.0,0.494|0.81|0.138	云南省地矿局第三地质大队生活四区
小浪底派出所,官庄警务室	0.225|0.478|0.924,0.765|0.456|1.0	小浪底派出所官庄警务室
思维人新货铺,一间解忧杂货店	0.582|0.408|1.0,0.809|0.782|0.08	思维杂货铺
西门商店,古秦谢村黄酒	0.513|0.685|1.0,0.507|0.276|0.874	西门商店
虹晖五路营业厅,天翼,中国电信,千兆光纤,高清电视,Su厂fg	0.785|0.907|0.156,0.403|0.326|1.0,0.782|0.599|0.56,0.294|0.86|0.109,0.479|0.855|0.109,0.394|0.587|0.157	中国电信虹晖五路营业厅
保险,机修,五菱汽车,上牌过户等一条龙服务,五菱宝骏维修站,1397072国,年审,24,事故施救,喷漆,钣金,松阳县华荣汽车修理厂,星,宝骏汽车	0.483|0.757|0.057,0.398|0.759|0.058,0.086|0.212|0.041,0.663|0.754|0.062,0.132|0.447|0.148,0.878|0.743|0.043,0.44|0.759|0.056,0.784|0.751|0.062,0.54|0.757|0.06,0.355|0.762|0.06,0.311|0.762|0.062,0.608|0.354|1.0,0.816|0.735|0.111,0.183|0.22|0.04	松阳县华荣汽车修理厂
电话13942762377,白桦林砂锅牛尾店,黑椒牛肉砂锅,特色,牛排	0.812|0.867|0.094,0.498|0.335|1.0,0.473|0.856|0.201,0.076|0.846|0.159,0.211|0.851|0.191	白桦林砂锅牛尾店
麻圆等,经营包子,电话1897552621,油条,禹凤包子店	0.439|0.789|0.089,0.133|0.78|0.089,0.751|0.793|0.062,0.301|0.78|0.089,0.477|0.407|1.0	禹凤包子店
如家酒店,如家酒店	0.694|0.42|1.0,0.153|0.477|0.478	如家酒店
不锈钢淋浴房,伟业铝材,亚的品牌500强,电话1526105766,断桥铝合金窗,不锈钢防盗窗,国家及新技术企业,隆盛门窗,皇朝中空,建筑铝型材双强企业前,好门窗伟业造	0.49|0.864|0.039,0.606|0.181|0.952,0.286|0.416|0.032,0.864|0.85|0.027,0.315|0.877|0.04,0.659|0.854|0.042,0.488|0.412|0.037,0.547|0.632|1.0,0.085|0.893|0.047,0.714|0.401|0.03,0.913|0.405|0.035	隆盛门窗
绿水家园售楼部,销售热线8488066,金水岸	0.559|0.465|1.0,0.711|0.852|0.13,0.119|0.434|0.833	金水岸·绿水家园售楼部
TEL1587921,德国贝卢诺,九江地,全国连锁no,自动变速箱,华晨汽车快修店,全杯	0.924|0.601|0.025,0.382|0.156|1.0,0.913|0.78|0.22,0.919|0.51|0.045,0.92|0.395|0.074,0.391|0.809|0.245,0.095|0.897|0.02	华晨汽车快修店
送水电话5380636,怀集桥头镇总经销,13435821538,sang,富鼎山泉,中学网66山538,天成	0.396|0.69|0.043,0.133|0.643|0.04,0.597|0.727|0.034,0.101|0.258|0.003,0.439|0.361|1.0,0.809|0.77|0.058,0.896|0.122|0.049	富鼎山泉
发光字标标牌城市亮工程室内外设计装修0,承接广告招牌E国示大型户外告喷绘C7828,98685,启峰,广告装饰	0.428|0.882|0.075,0.501|0.767|0.091,0.831|0.871|0.069,0.326|0.349|1.0,0.683|0.344|0.827	启峰广告装饰
服务中国,凯,香港,斗装饰,凯文设计,八文EVNDEGN	0.324|0.757|0.105,0.132|0.41|1.0,0.068|0.763|0.098,0.812|0.362|0.169,0.517|0.342|0.302,0.423|0.531|0.142	凯文设计
名烟名酒,江景,牧马人,草原特产,建	0.214|0.672|0.641,0.207|0.161|0.461,0.53|0.774|0.101,0.795|0.629|0.634,0.807|0.172|1.0	牧马人名烟名酒
group,sindman,国机集团,1D,china,00,ERI0N6,national,中国第二重型机械集团有限公司	0.658|0.685|0.138,0.578|0.332|0.227,0.585|0.218|0.776,0.873|0.685|0.201,0.143|0.679|0.115,0.775|0.687|0.132,0.493|0.683|0.153,0.302|0.679|0.122,0.507|0.555|1.0	国机集团中国第二重型机械集团有限公司
徐福记,睿梦糖果店,今	0.521|0.286|1.0,0.515|0.717|0.327,0.149|0.317|0.208	睿梦糖果店
足疗养生会馆,riyue,日月湾,wan	0.761|0.822|0.082,0.307|0.811|0.066,0.386|0.384|1.0,0.508|0.811|0.072	日月湾足疗养生会馆
15186396660,电话13985966660,mbil美孚,兴义源翔润滑油	0.749|0.86|0.045,0.36|0.874|0.055,0.518|0.235|1.0,0.515|0.733|0.575	兴义源翔润滑油
话127395006,名牌针布	0.834|0.793|0.032,0.502|0.378|1.0	名牌针布
新奇点,美业工作室	0.49|0.453|1.0,0.874|0.774|0.116	新奇占
泰山尊客泓祥购物中心,济泰便利	0.919|0.738|0.012,0.427|0.556|1.0	济泰便利泰山尊客鸿祥购物中心
得力文具,电话0394一2662010,办公设备,会计账薄,大公当然得力,deli,经营,15518475880,办公家具,日用百货,办公文具,长青办公用品,电脑监控,体育用品	0.073|0.484|0.05,0.681|0.911|0.03,0.724|0.767|0.047,0.418|0.762|0.045,0.075|0.575|0.016,0.074|0.348|0.082,0.239|0.758|0.043,0.907|0.92|0.019,0.829|0.769|0.051,0.618|0.764|0.046,0.315|0.761|0.044,0.58|0.322|1.0,0.938|0.77|0.048,0.518|0.761|0.045	长青办公用品
天艺装饰,家装,承接室内外,电话,13693891988,工,工程,1393788710	0.504|0.362|1.0,0.261|0.82|0.036,0.128|0.814|0.04,0.51|0.835|0.04,0.645|0.841|0.015,0.346|0.835|0.075,0.43|0.829|0.036,0.86|0.853|0.018	天艺装饰
