泰东商业招商中心,汇鸿国际,C口,汇鸿	0.59|0.548|1.0,0.487|0.3|0.119,0.487|0.164|0.149,0.125|0.551|0.893	汇鸿·泰东商业招商中心
中国太平洋人寿保险股份有限公司,衢州中心支公司,太平洋保险,cpic	0.502|0.829|0.252,0.488|0.612|0.408,0.54|0.158|1.0,0.437|0.254|0.308	中国太平洋人寿保险股份有限公司衢州中心支公司
四季沐歌,高端管道典范,雕时尚开关,承接水电暖安装服务,太阳能,客服热线,伟星管地暖	0.048|0.367|0.319,0.758|0.616|0.17,0.514|0.635|0.266,0.354|0.878|0.225,0.118|0.633|0.292,0.194|0.631|0.033,0.558|0.324|1.0	伟星管·地暖
cha,正宗的网万有茶,御可,贡茶,黄茶集团御可贡茶,新喝,喝,gong	0.781|0.324|0.296,0.18|0.621|0.396,0.373|0.543|0.723,0.457|0.456|1.0,0.685|0.583|0.168,0.215|0.345|0.495,0.112|0.352|0.569,0.601|0.324|0.319	贡茶集团·御可贡茶
新星加油站,威中石化	0.752|0.769|0.096,0.299|0.608|1.0	威中石化新星加油站
锯,安全套,杰士邦,免费送货,性缘成人用品店	0.171|0.815|0.125,0.456|0.825|0.061,0.357|0.822|0.056,0.573|0.829|0.06,0.493|0.39|1.0	性缘成人用品店
宠物美容,宝乐,baole	0.498|0.698|1.0,0.491|0.191|0.657,0.498|0.362|0.02	宝乐宠物美容
九洲风机,风机总汇	0.498|0.344|1.0,0.086|0.815|0.058	风机总汇
公牛安全插座,日杂建材商店,五金电料,bull公牛,钢筋水泥电动工具	0.101|0.735|0.053,0.608|0.355|1.0,0.312|0.694|0.064,0.102|0.577|0.093,0.505|0.689|0.094	日杂建材商店
巴马瑶寨,头疗养生会所	0.298|0.481|1.0,0.711|0.591|0.388	巴马瑶寨头疗养生会所
鲜饮咖啡,冰雪之恋,冰淇淋,文水店,小吃	0.489|0.513|0.445,0.425|0.151|1.0,0.307|0.369|0.247,0.374|0.907|0.106,0.668|0.382|0.251	冰雪之恋
邦泰,邦泰饲料科研生产基地	0.496|0.118|0.077,0.496|0.779|1.0	邦泰饲料科研生产基地
仁品,面骨排	0.841|0.54|0.38,0.382|0.518|1.0	仁品排骨面
奇瑞金融,瑞金融指定合作商,chery,fs,介休市岩兴汽车销售服务有限公司	0.757|0.435|1.0,0.083|0.881|0.069,0.185|0.466|0.625,0.464|0.464|0.633,0.818|0.907|0.08	介休市岩兴汽车销售服务有限公司
宁夏鹏晨建设工程有限公司,一灵武耆小区改造施吉标项部	0.29|0.497|1.0,0.741|0.491|0.539	宁夏鹏晨建设工程有限公司
消毒用品等,医用辅料,电子设备,美好器械公司,合肥店合肥市经开区宿松路医药产上园通大13,2,医疗器械,连锁企业,经营	0.432|0.703|0.023,0.324|0.701|0.025,0.226|0.7|0.024,0.488|0.327|1.0,0.558|0.89|0.075,0.9|0.709|0.12,0.125|0.694|0.027,0.105|0.869|0.036,0.046|0.688|0.025	美好器械公司
大艺发,娇阳,专业剪烫染	0.802|0.289|0.57,0.36|0.274|1.0,0.587|0.681|0.138	娇阳发艺
医保刷卡,电话,安康药房,安康药房	0.776|0.371|0.024,0.632|0.716|0.012,0.441|0.446|1.0,0.943|0.62|0.128	安康药房
保险服务咨询点,post,china,PC,中国邮政,中国人民保险	0.51|0.726|0.516,0.385|0.226|0.089,0.251|0.229|0.084,0.206|0.462|1.0,0.308|0.158|0.368,0.588|0.462|0.832	中国邮政
王店旗舰店,河南省门窗业协会会长单位,主营高档别墅门防盗门室内门推拉门,高新技术企业,长城门业安利来门	0.731|0.807|0.057,0.258|0.159|0.093,0.326|0.796|0.112,0.87|0.19|0.074,0.491|0.472|1.0	长城门业安利来门
监控网络工程,各种门头发光字,停车场系统,安防系统,办公耗材,办公用品,启航广告文化办公用品,图文制作	0.632|0.838|0.072,0.456|0.851|0.074,0.889|0.822|0.074,0.767|0.831|0.07,0.191|0.868|0.082,0.073|0.868|0.094,0.497|0.449|1.0,0.305|0.858|0.072	启航广告文化办公用品
大雪1美鑫,bts,包头市青山区慧明汽车轮胎服务部,普利司通轮胎店	0.648|0.124|0.753,0.339|0.15|0.196,0.599|0.817|0.275,0.554|0.405|1.0	包头山青山市慧明汽车轮胎服务部
斯波兹曼,自行车,话,9,沟帮子专卖店	0.483|0.322|1.0,0.672|0.599|0.307,0.18|0.961|0.079,0.837|0.974|0.185,0.499|0.804|0.306	沟帮子专卖店
剪板,创槽,折弯加工,电话,承接各类不锈钢装饰工程,国鑫不锈钢	0.061|0.793|0.026,0.115|0.793|0.026,0.188|0.797|0.025,0.511|0.821|0.031,0.356|0.815|0.027,0.503|0.414|1.0	国鑫不锈钢
街角披萨,屋道,好客源,联系电话	0.517|0.647|0.644,0.507|0.185|1.0,0.116|0.666|0.069,0.307|0.904|0.022	好客源街角披萨
中国铁塔,肇庆高要区域中心,股份有限公司	0.548|0.188|0.658,0.548|0.674|1.0,0.208|0.195|0.425	中国铁塔股份有限公司肇庆高要区域中心
百草堂,中天药店	0.492|0.481|1.0,0.869|0.783|0.089	百草堂中天药店
莘县电动,摩托旗舰店,新鸽车辆,新鸽车辆,NEHCL,无线网络已复盖,wifi	0.86|0.603|0.061,0.945|0.603|0.065,0.238|0.482|0.164,0.567|0.504|1.0,0.241|0.71|0.035,0.968|0.364|0.011,0.969|0.243|0.008	莘县电动摩托旗舰店
博山站,美团外卖,美团外卖	0.768|0.832|0.107,0.658|0.406|1.0,0.277|0.48|0.069	美团外卖博山站
贪吃鸡排,食吃鸡排,steak,秦皇路店	0.615|0.401|1.0,0.164|0.211|0.019,0.641|0.679|0.012,0.836|0.108|0.03	贪吃鸡排秦星路店
酒更好,低档的消费,酒店的享受,老明光,南江大酒店,纯手工酿造	0.261|0.725|0.082,0.495|0.772|0.047,0.372|0.754|0.037,0.164|0.342|0.652,0.598|0.392|1.0,0.114|0.705|0.08	南江大酒店
蕃恩,八维饲料服务站	0.184|0.51|0.478,0.675|0.411|1.0	八维饲料服务站
润强脚轮叉车,电话,翠云东路建材市场前排北5号,可面,地址	0.524|0.317|0.876,0.668|0.911|0.03,0.392|0.909|0.041,0.458|0.697|1.0,0.081|0.908|0.032	润强脚轮叉车
ll,公牛安全插座,公牛,公牛USB插座,海东家电维修,经营公牛爱眼LED灯	0.016|0.605|0.042,0.598|0.178|0.318,0.088|0.592|0.113,0.502|0.821|0.032,0.575|0.533|1.0,0.286|0.821|0.041	海东家电维修
电话,壹佰分文体店,地址,课外阅读,建设路小学西邻,试卷书,学生文具,电话微信同号,办公用品,辅导教材,广会美容一分店,老店,儿童礼物,广会美容	0.793|0.89|0.027,0.744|0.383|0.55,0.321|0.894|0.03,0.724|0.894|0.034,0.403|0.891|0.027,0.534|0.905|0.05,0.61|0.727|0.054,0.229|0.896|0.031,0.733|0.724|0.052,0.629|0.903|0.037,0.419|0.116|0.032,0.076|0.127|0.071,0.855|0.722|0.049,0.245|0.527|1.0	广会美容一分店
口0,国国,临江门记忆	0.896|0.321|0.356,0.893|0.673|0.153,0.462|0.506|1.0	临江门记忆
常年招生,自动挡培训,随到随学,物探驾校培训中心	0.116|0.853|0.098,0.518|0.831|0.097,0.31|0.846|0.102,0.508|0.346|1.0	物探驾校培训中心
有限责任公司,茶陵客运分公司工会委员会,湖南洲运输集团	0.277|0.137|0.256,0.492|0.62|1.0,0.7|0.139|0.242	湖南株洲运输集团有限责任公司茶陵客运分公司工会委员会
生鲜,香户好	0.901|0.322|0.104,0.562|0.509|1.0	香户好生鲜
五金水电批发部,心话63楼S8一属万,新大地	0.5|0.5|1.0,0.451|0.868|0.417,0.536|0.147|0.77	新大地五金水电批发部
望京小腰,锡纸鲫鱼,烧烤,辣炒,伴君,锦州麻辣排骨串,特色	0.351|0.662|0.089,0.63|0.654|0.078,0.717|0.386|1.0,0.86|0.646|0.079,0.287|0.196|0.989,0.448|0.805|0.097,0.121|0.667|0.079	伴居烧烤
yadio,门重国际,雅帝乐名门国际馆,防盗门川原木门铝木门工艺铜门	0.177|0.381|1.0,0.742|0.164|0.351,0.636|0.475|0.845,0.478|0.79|0.417	雅帝乐名门国际馆
鲜花参茸店,璀璨,先花店	0.619|0.492|1.0,0.136|0.289|0.335,0.116|0.797|0.149	璀璨鲜花参茸店
尚东国际,宜尚	0.543|0.5|1.0,0.443|0.091|0.296	尚东国际
三O公RKY,搭,欧莱克陶瓷,欧莱克,电话,广东省着名商标	0.21|0.186|0.142,0.177|0.197|0.746,0.498|0.527|1.0,0.245|0.297|0.04,0.328|0.839|0.175,0.68|0.224|0.134	欧莱克陶瓷
么,康丽,三园,搜,车生活美容养护中心	0.893|0.244|0.562,0.162|0.287|0.186,0.164|0.732|1.0,0.95|0.39|0.094,0.566|0.226|0.569	车生活美容养护中心
人寿保险,场色,中国太平洋保险,Caaf记国日	0.835|0.463|0.829,0.838|0.688|0.88,0.36|0.413|1.0,0.36|0.626|0.747	中国太平洋保险人寿保险
冬季,城关信用社,营业时间,举,夏季,个人业务,周一至周日,淮阳县农村信用合作联社,货币兑换,hours,法定假日休息时间另行通知	0.238|0.716|0.191,0.503|0.268|0.326,0.483|0.389|0.569,0.689|0.915|1.0,0.232|0.633|0.202,0.292|0.521|0.2,0.679|0.524|0.185,0.492|0.174|0.234,0.506|0.94|0.091,0.648|0.441|0.075,0.394|0.793|0.07	淮阳县农村信用合作联社城关信用社
周一至周五,泰兴农村商业银行,周六日不办理,城北分理处,国家法定节假日营业时商另厅告,bank,冬季,冬季,hours,C,OO8,重庆,四一至周五,个人业务,rura,夏季,营业时间,对公业务,六办理	0.352|0.517|0.137,0.488|0.183|0.56,0.375|0.769|0.141,0.542|0.309|0.787,0.573|0.937|0.153,0.829|0.211|0.063,0.667|0.662|0.226,0.331|0.664|0.22,0.658|0.409|0.067,0.425|0.481|1.0,0.727|0.481|0.274,0.335|0.572|0.19,0.679|0.516|0.134,0.333|0.455|0.126,0.352|0.209|0.048,0.671|0.573|0.238,0.55|0.38|0.371,0.662|0.455|0.159,0.723|0.766|0.216	泰兴农村商业银行城北分理处
的,磊淼建材经销部	0.302|0.848|1.0,0.476|0.348|0.812	磊淼建材经销部
丽水市莲都区文轩汽车轮胎经营部,德国马牌,轮胎,ntal,con	0.283|0.865|0.219,0.667|0.312|1.0,0.822|0.876|0.177,0.073|0.248|0.024,0.035|0.254|0.023	丽水市莲都区文轩汽车轮胎经营部
人防商业街,宏大	0.501|0.726|1.0,0.504|0.306|0.846	宏大人防商业街
种籽农药,双君,门口	0.581|0.726|0.661,0.093|0.463|0.55,0.57|0.221|1.0	双君种籽农药
榆林质监站,陕西省通信工程,质量监督中心	0.468|0.688|1.0,0.718|0.219|0.179,0.315|0.224|0.206	陕西省通信工程质量监督中心榆林质监站
迅达厨电,xunda,龙口日华专卖店	0.484|0.656|1.0,0.491|0.323|0.804,0.779|0.863|0.117	迅达厨电龙口日化专卖店
东东工作室,手机时代	0.826|0.832|0.091,0.605|0.449|1.0	东东工作室
锦城商务酒店	0.485|0.505|1.0	锦城商务酒店
海甸三东路营业部,cits,海南省中国国际旅行社,中国国旅,cts	0.828|0.655|0.102,0.627|0.095|0.515,0.354|0.669|0.266,0.625|0.359|1.0,0.16|0.18|0.051	海南省中国国际旅行社海甸三东路营业部
正宗安徽牛肉板面,萌水总店,皖北特色	0.502|0.504|1.0,0.764|0.916|0.146,0.501|0.127|0.276	正宗安徽牛肉板面萌水总店
正鑫天煌汽车音响改装,雷朋,剑河店,LebO,村厦香如,斯肥,晶国车大意赛名店,丹麦丹	0.307|0.394|1.0,0.96|0.399|0.172,0.601|0.484|0.505,0.894|0.394|0.199,0.71|0.867|0.088,0.915|0.697|0.17,0.353|0.819|0.336,0.762|0.622|0.218	鑫天煌汽车音响改装剑河店
邯郸市10急救网络医院,永年区中医院站,卖	0.606|0.569|1.0,0.295|0.721|0.574,0.877|0.145|0.094	邯郸市120急救网络医院永年区中医院站
邹城市张厚军百货超市,佰美联	0.023|0.263|0.02,0.088|0.344|1.0	邹城市张厚军百货超市
马鞍山营业部,安能ane,安能物流马鞍山	0.478|0.799|0.089,0.309|0.447|1.0,0.359|0.799|0.109	安能物流马鞍山营业部
S厂7g,天翼,中国电信,灰古营业厅	0.369|0.533|0.286,0.37|0.265|1.0,0.796|0.586|0.633,0.485|0.826|0.094	中国电信灰古营业厅
小神龙教育,NL心门,联众最强大脑,小神龙教育	0.593|0.504|1.0,0.164|0.297|0.139,0.874|0.133|0.061,0.159|0.848|0.042	小神龙教育
江西省永丰县分公司,集团有限公司,中国邮政	0.5|0.624|1.0,0.24|0.147|0.268,0.56|0.134|0.49	中国邮政集团有限公司江西省永丰县分公司
经营隐形纱窗儿童防护网金刚网窗推拉创门,平开纱门,防盗防蚊门窗系统,彩色铝合金防护网隐形防护网各种护老,批发零售	0.502|0.592|0.115,0.122|0.763|0.069,0.537|0.263|1.0,0.58|0.749|0.085,0.119|0.92|0.068	防盗防蚊门·窗系统
大众茶叶店,新桥贺记	0.466|0.474|1.0,0.171|0.168|0.107	新桥贺记大众茶叶店
全羊汤,活羊加,地道沂蒙风味,木胶板,乡香全羊馆,竹胶板,振兴路连锁店,活丰加工,全羊汤,地道沂蒙风味,乡香全羊馆	0.634|0.329|0.553,0.972|0.716|0.01,0.202|0.829|0.21,0.991|0.835|0.021,0.278|0.414|1.0,0.99|0.718|0.022,0.714|0.641|0.066,0.757|0.296|0.085,0.947|0.667|0.074,0.844|0.672|0.057,0.865|0.445|0.254	乡香全羊馆振兴路连锁店
现捞卤菜	0.506|0.308|1.0	现捞卤菜
电乐服国656,图力源节能科技有限公司,商饭国西肠1,固力空压机	0.664|0.693|0.051,0.769|0.316|0.158,0.861|0.689|0.063,0.299|0.491|1.0	固力源节能科技有限公司
诚信经营,合作共赢,徐工集团,新旧钧机置换买卖,承接各项大中小钧机工程业务,德庆合作商,裕丰机械	0.521|0.638|0.04,0.521|0.773|0.041,0.077|0.172|0.031,0.198|0.908|0.073,0.701|0.923|0.071,0.079|0.293|0.026,0.566|0.232|1.0	裕丰机械
自助银行服务,24,N	0.554|0.553|0.172,0.619|0.253|0.172,0.542|0.681|1.0	24小时自助银行服务
学强放心肉,黑羊头肉,业务电话,心会,量发零值鲜牛肉熟牛肚热,松验合格,天津水,业上联,接各种用	0.504|0.461|1.0,0.842|0.76|0.098,0.5|0.931|0.042,0.213|0.897|0.336,0.621|0.779|0.074,0.546|0.103|0.052,0.693|0.093|0.046,0.868|0.074|0.092,0.322|0.132|0.103	学强放心肉
顺香饭店,干炸湖,麻辣香老,王记炖鱼老店,王花	0.514|0.471|1.0,0.398|0.881|0.032,0.597|0.876|0.069,0.517|0.114|0.19,0.256|0.89|0.069	王记顺香饭店
批发零售,尚信,高中低档,品种齐全,网销库存,诗雅家纺,江苏厂家,11一一,库存处理,诗雅家纺专营店,批发零售中心门店,江苏厂家,留	0.341|0.506|0.248,0.663|0.973|0.036,0.378|0.431|0.239,0.671|0.508|0.236,0.702|0.436|0.212,0.596|0.267|0.286,0.383|0.08|0.239,0.314|0.984|0.354,0.722|0.749|0.776,0.676|0.085|0.565,0.557|0.344|0.341,0.138|0.754|1.0,0.549|0.788|0.265	诗雅家纺专营店
三,6,国家电网,家朋中心供电所,电网小,state,GRID	0.157|0.288|0.182,0.346|0.328|0.267,0.646|0.272|1.0,0.511|0.762|0.791,0.245|0.197|0.284,0.547|0.401|0.234,0.761|0.406|0.228	国家电网家朋中心供电所
肖湾街道襄钢社区,西院小区,西院小区,56,肖湾街道襄钢社区,t	0.827|0.658|0.609,0.847|0.847|0.396,0.357|0.838|0.723,0.367|0.261|1.0,0.33|0.643|0.976,0.855|0.421|0.599	肖湾街道襄钢社区西院小区
净水机,热水器,灶具,橱柜,tcl,智能厨卫电器,烟机	0.649|0.737|0.252,0.428|0.75|0.252,0.236|0.747|0.252,0.872|0.731|0.263,0.2|0.353|0.896,0.651|0.346|1.0,0.077|0.75|0.252	tcl智能厨卫电器
集团公司,中国邮政,湖北省竹山县麻家渡邮政支局	0.193|0.15|0.19,0.564|0.14|0.429,0.456|0.608|1.0	中国邮政集团公司湖北省竹山县麻家渡邮政支局
baiu百巨防水,建华建材批发部	0.207|0.843|0.086,0.497|0.384|1.0	建华建材批发部
良誉烧烤,永利制罐厂	0.828|0.413|1.0,0.418|0.74|0.224	良誉烧烤
开封供电公司西区供电中心,国家电网	0.496|0.808|0.957,0.659|0.183|1.0	开封供电公司西区供电中心
相约购物,term,黔彩终端,inal	0.735|0.53|1.0,0.28|0.872|0.028,0.248|0.591|0.307,0.336|0.879|0.022	相约购物
烘焙坊,UO9,人uO可,诺奇烘焙	0.783|0.593|0.484,0.269|0.478|0.171,0.447|0.503|1.0,0.661|0.532|0.835	诺奇烘·焙·坊
城市花园店,鱼颐粉,花林仔	0.139|0.66|0.033,0.606|0.521|1.0,0.125|0.302|0.027	桂林仔鱼头粉城市花园店
浩琼,专业烫染	0.113|0.324|0.096,0.54|0.494|1.0	浩琼专业烫染
gzrc,N福,飞雕,H口A,遵义汇川农商银行,贵州农信	0.244|0.747|0.169,0.627|0.835|0.345,0.417|0.808|0.12,0.484|0.813|0.148,0.562|0.486|1.0,0.247|0.429|0.612	贵州农信遵义汇川农商银行
茗德堂,外滩茶艺	0.257|0.462|1.0,0.739|0.569|0.615	茗德堂外滩茶艺
圣视眼镜,圣视眼镜,镜由心生	0.723|0.81|0.278,0.523|0.27|1.0,0.265|0.802|0.224	圣视眼镜
陕汽商用,陕汽重卡,电话15妈5,十里亭特约服务站	0.181|0.49|0.998,0.688|0.514|1.0,0.423|0.71|0.102,0.422|0.514|0.163	十里亭特约服务站
江苏公路,东海县,超限检测站驳载场	0.112|0.828|0.118,0.694|0.239|0.945,0.643|0.768|1.0	东海县超限检测站驳载场
煜汇,旭日粮油	0.064|0.672|0.087,0.51|0.473|1.0	煜汇旭日粮油
意尔康皮具店,意尔康	0.109|0.625|0.696,0.718|0.508|1.0	意尔康皮具店
标识标牌,图文广告,门头招牌,名片传单,诚鑫,图纸打印,钢构隔楼,喷绘写真	0.258|0.942|0.033,0.559|0.358|1.0,0.097|0.8|0.033,0.426|0.788|0.031,0.061|0.375|0.206,0.256|0.788|0.029,0.426|0.942|0.038,0.098|0.942|0.034	诚鑫图文广告
申记,逍遥镇牛肉胡辣汤	0.08|0.524|0.174,0.57|0.513|1.0	申记逍遥镇牛肉胡辣汤
火锅烧烤食材超市,锅圈,食汇	0.498|0.866|1.0,0.497|0.254|0.393,0.498|0.491|0.45	锅圈食汇火锅烧烤食材超市
自助服务,天人售货店,成人用品无人售货,加盟热线,超人之美	0.941|0.092|0.037,0.504|0.482|1.0,0.797|0.873|0.145,0.333|0.93|0.115,0.169|0.127|0.084	橙人之美无人售货店24小时自助服务
suv领界老,哈弗	0.643|0.5|0.97,0.149|0.538|1.0	哈弗·suv领导者
4,8ank,吉林省农村信用社,RURA	0.866|0.203|1.0,0.714|0.664|0.041,0.531|0.352|0.402,0.551|0.667|0.052	吉林省农村信用社24小时自助银行服务
台铃,跑得更远的电动车	0.262|0.479|1.0,0.598|0.563|0.221	台铃
邻水分公司党支部委员会,中国移动通信集团四川有限公司,中国共产党	0.485|0.725|0.752,0.296|0.255|0.331,0.682|0.257|1.0	中国共产党中国移动通信集团四川有限公司邻水公司党支部委员会
聊城市公路工程总公司,第三工程处	0.518|0.25|0.218,0.484|0.701|1.0	聊城市公路工程总公司第三工程处
中国平安人寿保险,中国平安,ping,of,门小心,china	0.692|0.354|1.0,0.225|0.364|0.249,0.457|0.642|0.086,0.792|0.628|0.1,0.225|0.58|0.201,0.862|0.619|0.087	中国平安人寿保险
SA鑫PE,买真酒名茶,牛羊肉火锅,张湾直供中心,三羊,来品仙购了,三羊居羊肉馆,TRA0E,品仙商贸,精美凉菜,god,特色炒菜	0.765|0.714|0.026,0.791|0.837|0.05,0.515|0.466|0.147,0.935|0.67|0.034,0.077|0.314|0.077,0.905|0.752|0.047,0.473|0.249|1.0,0.879|0.637|0.017,0.815|0.568|0.252,0.765|0.382|0.073,0.827|0.676|0.015,0.175|0.573|0.257	三羊居羊肉馆
家居体验馆,顶呱呱,源0	0.742|0.834|0.215,0.487|0.449|1.0,0.114|0.17|0.32	顶呱呱家居体验馆
工国电,中国电信,中国福利	0.867|0.683|1.0,0.181|0.695|0.686,0.518|0.677|0.735	中国电信
长岭哈尔福伦活性营养水技术体验中心,为大众健康提供安全	0.511|0.46|1.0,0.92|0.318|0.218	长岭-哈尔福伦活性营养水技术体验中心
烤鱼,东翔,海鲜大咖,烧烤,龙虾	0.916|0.712|0.233,0.058|0.797|0.14,0.586|0.505|1.0,0.214|0.519|0.797,0.913|0.363|0.219	东翔烧烤
强力巨彩,做led显示,聚彩广告,强力巨彩,找强力巨彩,强	0.599|0.313|1.0,0.237|0.652|0.071,0.621|0.671|0.163,0.23|0.355|0.017,0.344|0.827|0.093,0.173|0.306|0.261	聚彩广告
美食,联邦地产	0.273|0.404|0.441,0.714|0.489|1.0	联邦地产
小敏,工作室	0.457|0.262|0.922,0.612|0.646|1.0	小敏工作室
AayOS,美涂士,健康生活馆,涂料防水辅料	0.169|0.104|0.029,0.49|0.388|1.0,0.48|0.651|0.192,0.479|0.781|0.103	美涂士健康生活馆
口米北,奕川支公司,中国大地财产保险股份有限公司,川方店伊水口交又口向西10	0.829|0.703|0.122,0.521|0.486|0.305,0.505|0.328|1.0,0.495|0.711|0.217	中国大地财产保险股份有限公司栾川支公司
怕M氏国一0,中国平安人寿保险,中国平安	0.502|0.62|0.643,0.548|0.291|1.0,0.174|0.348|0.311	中国平安人寿保险
海尔热水器,水系厦电电量金,净水站,太阳能,太阳雨	0.376|0.75|0.093,0.728|0.75|0.281,0.834|0.482|0.31,0.574|0.457|0.369,0.269|0.366|1.0	太阳雨太阳能·净水机
飞利浦,车灯音响改装,汉雷光电,OSRAM,HELL,火博士,gir	0.443|0.602|0.026,0.673|0.289|0.509,0.648|0.61|0.055,0.213|0.583|0.024,0.106|0.581|0.013,0.245|0.215|1.0,0.534|0.615|0.03	灯博士车灯音响改装
振元堂大药房,振元堂,监督电话P33,医保刷卡	0.492|0.439|1.0,0.063|0.447|0.06,0.927|0.788|0.026,0.924|0.624|0.048	振元堂大药房
meng,河南雅斐贸易,梦之蓝,梦之蓝专卖店	0.464|0.832|0.029,0.852|0.744|0.094,0.515|0.404|1.0,0.854|0.508|0.116	河南雅斐贸易
联系电话,好形象,专业烫染造型空间	0.55|0.918|0.027,0.522|0.403|1.0,0.518|0.784|0.077	好形象专业烫染造型空间
出售各种木料,专业加工棺材,话52点1海9	0.204|0.857|0.125,0.5|0.286|1.0,0.581|0.867|0.083	专业加工棺材
随,交通执法	0.436|0.342|1.0,0.506|0.551|0.901	交通执法
老北京布鞋,b,锦弘祥,拿童2国剪	0.505|0.677|1.0,0.104|0.221|0.459,0.332|0.221|0.226,0.728|0.227|0.219	锦弘祥老北京布鞋
何记,炸鸡店	0.146|0.483|0.338,0.611|0.472|1.0	何记炸鸡店
lisha,风启创业联盟,玛丽博士,r	0.944|0.883|0.113,0.846|0.883|0.259,0.895|0.701|1.0,0.819|0.256|0.416	玛丽博士风启创业联盟
华美,美尚美,中国美术学院培训中心,央	0.686|0.1|0.268,0.418|0.137|0.245,0.482|0.578|1.0,0.157|0.089|0.576	中国美术学院培训中心
移动便利店,中国移动	0.631|0.45|1.0,0.316|0.35|0.476	移动便利店
新能源,亳州晟旭	0.809|0.386|0.635,0.382|0.409|1.0	亳州晟旭
小龙虾批发	0.494|0.312|1.0	小龙虾批发
牛筋面,面条,面做坊,手工,麻辣条,锅巴	0.654|0.74|0.047,0.841|0.746|0.044,0.486|0.407|1.0,0.145|0.721|0.042,0.309|0.729|0.044,0.479|0.736|0.044	面做坊
电,李记狗肉,狗肉技术培训基地	0.968|0.87|0.086,0.536|0.39|1.0,0.415|0.833|0.081	李记狗肉
窗果,美人,乐陵店,fruit,EH,4,000,鲜果工厂	0.467|0.492|1.0,0.142|0.919|0.044,0.872|0.916|0.023,0.514|0.913|0.021,0.376|0.913|0.051,0.098|0.162|0.107,0.246|0.916|0.027,0.791|0.651|0.156	右果鲜果工厂
诉诊与非诉诊对接中心,人陵区人民法院	0.498|0.754|0.23,0.496|0.354|1.0	广陵区人民法院诉讼与非诉讼对接中心
中兴,誉德华府	0.019|0.14|0.016,0.448|0.467|1.0	中兴·誉德华府
老冯,纺织批发	0.457|0.206|0.757,0.508|0.559|1.0	老冯纺织批发
格兰仕,Gaa之,厨房电器专卖店	0.778|0.463|0.621,0.358|0.401|1.0,0.234|0.9|0.091	格兰仕厨房电器专卖店
惠之家,电动车,惠之家,滨江国际店,滨江国际店	0.883|0.562|0.55,0.973|0.857|0.024,0.458|0.326|1.0,0.974|0.77|0.02,0.655|0.512|0.064	惠之家滨江国际店
五楼,课堂,乐创客,迷笛,科艺联盟,零点	0.476|0.578|0.214,0.626|0.922|0.23,0.496|0.66|0.187,0.567|0.837|0.298,0.382|0.263|1.0,0.543|0.747|0.298	科艺联盟
创意轩,创意轩	0.214|0.573|0.751,0.719|0.39|1.0	创意轩
一楼,娱乐厅,大众餐厅,二楼,电话,聚会厅,鸣馆,三楼	0.788|0.186|0.013,0.887|0.591|0.013,0.882|0.193|0.013,0.799|0.391|0.012,0.814|0.82|0.006,0.878|0.393|0.014,0.389|0.475|1.0,0.809|0.593|0.013	一鸣轰趴管
SRCU,中阳联社凤城分社,欢迎光临,山西农信,日不办理,营业时间,夏季,冬季,个人业务,夏季,周一至周五,周一至周日,对公业务,周六,冬季	0.641|0.239|0.351,0.788|0.627|0.458,0.789|0.656|1.0,0.631|0.202|0.761,0.832|0.541|0.137,0.636|0.355|0.494,0.725|0.539|0.103,0.36|0.605|0.21,0.531|0.436|0.208,0.363|0.626|0.208,0.765|0.44|0.182,0.515|0.503|0.309,0.747|0.389|0.14,0.725|0.576|0.105,0.724|0.502|0.1	山西农信中阳联社凤城分社
用心奶茶铺,茶,G小日,三7味茶娘	0.669|0.827|0.627,0.861|0.604|0.663,0.135|0.496|1.0,0.186|0.499|0.804	三味茶娘
特价农产品体验店,青草水果行,东江湖	0.778|0.802|0.094,0.552|0.413|1.0,0.084|0.276|0.086	东江湖青草水果行
玻璃门,门之居,防盗门,居玻璃批发,肯德基门,铝合金,电动门,推拉门	0.326|0.635|0.113,0.251|0.26|1.0,0.637|0.639|0.098,0.685|0.272|0.831,0.134|0.621|0.131,0.918|0.639|0.094,0.48|0.643|0.101,0.774|0.635|0.098	门之居玻璃批发
缘粉,精美小吃店	0.544|0.42|1.0,0.671|0.863|0.055	缘粉精美小吃店
尚需水果包装大全	0.485|0.472|1.0	尚霈水果包装大全
水管选伟星,浙广五金,安,伟星管	0.807|0.61|0.077,0.304|0.802|0.404,0.974|0.612|0.07,0.643|0.357|1.0	浙广五金
万康房产,万康房产,中华店	0.184|0.151|0.048,0.478|0.462|1.0,0.142|0.805|0.035	万康房产中华店
五金,手机,电料工,油漆,涂料,临清总代理,济南明湖油漆	0.34|0.709|0.255,0.766|0.85|0.376,0.747|0.689|0.232,0.144|0.732|0.316,0.527|0.693|0.249,0.725|0.488|0.265,0.524|0.228|1.0	济南明湖油漆临清总代理
精品烟酒行,精品留酱引领时尚	0.558|0.667|1.0,0.52|0.19|0.584	精品烟酒行
网络,银河	0.532|0.697|1.0,0.455|0.207|0.931	银河网络
li,曼丽都,曼丽都美业,t,曼丽都美	0.587|0.52|0.372,0.955|0.667|0.991,0.587|0.69|1.0,0.978|0.492|0.967,0.223|0.749|0.74	曼丽都美业
换朝农资,鲁西化肥	0.179|0.453|0.669,0.632|0.414|1.0	换朝农资
